ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1874144053,https://www.twitch.tv/videos/1874144053,jijantes_fc_|_oriol_romeu_será_culer._presentación_de_gündogan,4h43m40s,2023-07-17 08:23:31,2023-07-17 08:23:31,177932
1873421270,https://www.twitch.tv/videos/1873421270,jornada_11_kings_league_infojobs._jijantes_fc_-_xbuyer_team._en_directo_en_la_daurada_beach_club,3h42m16s,2023-07-16 13:40:26,2023-07-16 13:40:26,197173
1872672207,https://www.twitch.tv/videos/1872672207,jornada_11_queens_league._pio_fc_-_jijantas_fc_en_el_cupra_arena.,1h20m4s,2023-07-15 16:43:48,2023-07-15 16:43:48,70568
1872458726,https://www.twitch.tv/videos/1872458726,jijantes_fc_|_actualidad_barça_+_oriol_romeu_antes_de_la_gira_oficial_+_mercato_salidas_+_previa_queens_i_kings_league_infojobs,1h39m54s,2023-07-15 09:54:05,2023-07-15 09:54:05,49728
1871582365,https://www.twitch.tv/videos/1871582365,jijantes_fc_|_actualidad_barça_+_mercato_del_fcb_antes_de_la_gira._kings_league_infojobs_+_queens_league_jugadora_12,2h51m28s,2023-07-14 09:56:32,2023-07-14 09:56:32,91447
1870720938,https://www.twitch.tv/videos/1870720938,jijantes_fc_|_presentación_iñigo_martínez_+_actualidad_barça_+_mercato_+_charla_con_pau_moral,2h52m50s,2023-07-13 09:57:46,2023-07-13 09:57:46,98170
1869852131,https://www.twitch.tv/videos/1869852131,jijantes_fc_|_actualidad_barça._carrascazos._charla_con_alex_carbonell._agora_futbol._dia_vitor_roque._mercato_fcb.,3h8m8s,2023-07-12 09:53:44,2023-07-12 09:53:44,125257
1869226179,https://www.twitch.tv/videos/1869226179,jijantes_fc_|_actualidad_barça._laporta_aparece_en_los_medios_de_nuevo._vitor_roque_mañana_oficial,2h42m52s,2023-07-11 17:26:09,2023-07-11 17:26:09,115883
1868989858,https://www.twitch.tv/videos/1868989858,jijantes_fc_|_actualidad_barça._tertulia_cotorro_y_pintanel._la_media_inglesa._mercato_fcb.,2h12m2s,2023-07-11 09:55:29,2023-07-11 09:55:29,79192
1868137694,https://www.twitch.tv/videos/1868137694,jijantes_fc_|_la_vuelta_del_barça_a_los_entrenamientos._el_fichaje_de_vitor_roque._la_carpeta_oriol_romeu._clasificados_para_kings_y_queens,4h43m44s,2023-07-10 09:54:45,2023-07-10 09:54:45,170965
1867425926,https://www.twitch.tv/videos/1867425926,jornada_10_kings_league_infojobs._ultimate_mostoles_-_jijantes_fc_en_el_cupra_arena,2h6m50s,2023-07-09 14:26:20,2023-07-09 14:26:20,169677
1866538618,https://www.twitch.tv/videos/1866538618,jornada_10_queens_league._xbuyer_-_jijantas_fc_en_el_cupra_arena,1h30m36s,2023-07-08 13:45:35,2023-07-08 13:45:35,77377
