fecha,duracion,avg_ccv,max_ccv,seguidores,titulo
2023-05-21 15:30:00,1.4 hrs,25576.0,33749.0,603.0,💙🔥_saiyans_vs_xbuyer_team_|_kings_league_jornada_3_#vamossaiyans_🔥💙
2023-05-20 18:33:00,3.0 hrs,13494.0,28124.0,739.0,🔥_saiyans_vs_xbuyer_team_🔪_jornada_3_queens_league_#vamossaiyans_💙🙌🏻
2023-05-19 19:31:00,4.5 hrs,12751.0,17788.0,928.0,😱_reacciono_al_especial_10m_de_ibai_💎_subiendo_a_diamante_🔥_el_mejor_dúo_de_fortnite_🚨_chup_chup_😎
2023-05-18 18:16:00,6.0 hrs,9837.0,15012.0,1043.0,🙏🏻_la_última_esperanza_de_heretics_😱_reaccionando_a_la_sorpresa_de_ayer_🔥_rankeds_fortnite_🏆
2023-05-17 18:10:00,6.4 hrs,11278.0,19636.0,1577.0,😱_jugando_las_rankeds_de_fortnite_🔥_¿qué_rango_soy?_🎮
2023-05-16 20:22:00,4.9 hrs,10038.0,13822.0,869.0,¡rankeds_en_fortnite!_ah_no..._🤡
2023-05-15 21:38:00,4.6 hrs,7712.0,11291.0,940.0,👑_afterkings_calentito_jejejejejejejeje_⚽
2023-05-15 18:31:00,1.7 hrs,9553.0,11583.0,457.0,¡necesito_vuestra_ayuda!_🔴_el_enigma_de_uncharted_x_portaventura_🔴
2023-05-14 18:38:00,4.8 hrs,15290.0,43002.0,2229.0,🔥_saiyans_vs_porcinos_🐷_|_¿nuestra_primera_victoria_|_kings_league_jornada_2
2023-05-13 21:17:00,2.5 hrs,19111.0,37591.0,675.0,las_saiyans_vs_aniquiladoras_|_queens_league_jornada_2
2023-05-12 21:48:00,4.3 hrs,11689.0,18043.0,784.0,heretics_vs_koi_|_el_partido_más_importante_desde_el_heretics_hub_|_vct_emea_2023
2023-05-10 17:55:00,0.8 hrs,3690.0,4567.0,80.0,"gano_una_partida,_subo_a_oro_y_me_voy_a_ser_jurado_de_got_talent_😎"
2023-05-09 19:26:00,5.1 hrs,7993.0,17568.0,753.0,conduzco_mi_tesla_por_primera_vez_🚀_dúo_con_agustin51_(magus)_😈_valorant_road_to_platino_💙
2023-05-08 17:43:00,6.0 hrs,9418.0,21960.0,578.0,haciendo_una_pirada_🔥_mundial_f1_ampeter_¿reviento_a_djmario?_💥_chup_chup_kings_y_queens_league_🚨
2023-05-07 18:36:00,1.5 hrs,34262.0,50032.0,916.0,el_partido_de_la_jornada_|_saiyans_vs_ult._mostoles_|_djmario_vs_grefg_|_jornada_1_kings_league
2023-05-06 19:41:00,2.2 hrs,6853.0,8537.0,492.0,"jugando_con_el_escuadrón_el_evento_de_valorant_premier_|_hemos_ganado_en_la_queens_league,_ganamos_aquí_también?"
2023-05-06 15:32:00,1.5 hrs,27320.0,36364.0,1010.0,el_primer_partido_de_la_historia_de_la_queens_league_|_saiyans_vs_troncas_|_jornada_1_queens_league
